file_name,VirtualProtectEx,HttpSendRequestW,NtFreeVirtualMemory,CreateThread,LdrLoadDll,SetEndOfFile,UuidCreate,SetFilePointer,NtProtectVirtualMemory,CryptAcquireContextW,MessageBoxTimeoutW,NtWriteVirtualMemory,CreateDirectoryW,NtCreateKey,WriteProcessMemory,LdrUnloadDll,ReadProcessMemory,NtSetInformationFile,NtTerminateProcess,NtWriteFile,VirtualFreeEx,NtSetContextThread,CoInitializeSecurity,NtResumeThread,InternetCloseHandle,NtClose,NtReadVirtualMemory,LookupPrivilegeValueW,GetDiskFreeSpaceExW,OpenServiceA,NtOpenKey,GetSystemTimeAsFileTime,NtDelayExecution,GetVolumePathNameW,NtQueryValueKey,FindResourceExA,GetFileAttributesW,FindResourceExW,NtGetContextThread,GetCursorPos,NtOpenDirectoryObject,getaddrinfo,NtReadFile,SearchPathW,GetSystemMetrics,GetSystemDirectory,label,source
game_70.exe,37,15,3,24,15,12,19,25,35,5,20,14,40,36,26,24,26,19,32,34,29,16,40,6,20,40,14,23,39,45,7,23,38,30,40,46,46,45,16,46,17,43,19,18,47,44,0,Game
game_82.exe,7,38,6,18,24,25,7,38,34,2,4,33,14,5,16,37,6,3,16,38,24,24,40,18,26,9,45,22,40,44,39,9,10,28,45,41,39,29,6,29,12,18,71,44,5,24,0,Game
browser_80.exe,34,32,21,39,8,5,27,7,37,5,23,37,31,11,14,1,12,2,24,13,8,29,40,19,7,14,47,16,38,15,40,25,42,42,41,16,44,30,24,23,19,48,60,29,20,14,0,Browser
locky_52.exe,64,95,45,62,99,87,32,223,59,162,64,221,29,98,61,90,93,11,71,97,55,81,87,84,63,56,29,10,17,28,3,16,8,8,17,27,2,11,26,17,3,7,9,22,24,25,1,Locky
teslacrypt_20.exe,56,34,77,74,25,163,25,71,28,285,66,40,37,167,258,90,38,30,52,39,59,89,26,40,90,18,23,16,20,2,4,5,26,2,6,11,10,4,7,7,11,24,5,4,20,1,1,TeslaCrypt
system_11.exe,24,3,8,17,12,17,34,38,28,1,28,14,4,28,20,28,3,17,24,38,1,29,7,7,35,20,12,12,7,36,47,16,6,40,19,12,25,11,36,43,49,46,46,23,35,34,0,System
utility_93.exe,4,1,22,37,25,20,7,39,26,2,35,3,20,29,26,25,18,14,33,43,6,6,27,18,2,40,13,46,34,15,18,16,15,46,11,31,14,28,7,46,40,16,40,27,49,31,0,Utility
system_60.exe,17,11,15,21,12,2,27,5,6,4,20,24,29,37,39,31,8,16,15,48,22,18,21,13,31,11,44,28,33,37,15,29,36,46,42,45,20,19,5,42,36,11,32,12,45,37,0,System
browser_84.exe,8,5,33,7,14,7,39,12,11,4,14,1,20,29,19,38,22,34,37,35,7,28,26,4,21,13,17,24,33,22,48,38,12,7,22,24,22,38,12,28,28,34,14,8,46,28,0,Browser
teslacrypt_8.exe,98,89,59,91,99,106,17,45,23,273,26,48,47,157,253,38,76,36,38,19,91,67,24,72,35,10,13,11,23,7,5,23,11,12,29,19,1,6,11,3,5,17,5,12,26,18,1,TeslaCrypt
system_56.exe,11,21,20,28,38,27,33,8,25,0,31,26,10,18,12,20,24,30,38,35,1,20,37,16,31,26,8,18,50,36,39,48,49,21,32,35,20,25,14,13,33,24,12,48,48,17,0,System
utility_51.exe,34,31,20,5,13,26,29,2,14,2,26,13,5,13,20,18,6,32,29,74,7,40,15,37,38,29,8,25,11,5,47,41,43,33,23,20,35,22,45,35,46,6,69,18,5,39,0,Utility
cerber_7.exe,57,96,57,13,17,27,48,98,175,96,21,29,75,48,40,52,88,53,57,422,50,86,29,62,16,68,7,8,24,21,1,29,20,19,6,10,30,16,14,23,1,11,30,29,19,14,1,Cerber
office_38.exe,19,0,17,26,40,23,5,32,20,2,3,21,39,32,14,23,40,26,30,33,32,19,13,18,10,14,43,47,6,20,9,5,47,22,46,40,34,24,27,21,46,27,43,39,50,20,0,Office
cerber_85.exe,73,80,48,44,31,90,45,59,73,275,26,46,86,100,27,69,66,83,65,186,79,55,89,49,85,28,26,8,12,21,10,27,28,29,9,3,1,7,8,1,30,19,10,2,7,26,1,Cerber
wannacry_15.exe,31,30,89,135,31,56,70,20,13,291,26,75,20,26,337,63,100,23,39,291,43,20,58,15,81,67,8,25,28,18,9,24,7,16,30,28,24,28,25,12,15,11,19,14,22,5,1,WannaCry
cerber_74.exe,35,96,88,47,16,18,28,61,71,172,42,81,22,65,48,39,12,76,31,265,63,66,51,16,37,65,22,16,13,16,15,30,8,14,5,27,21,4,7,9,23,30,3,20,24,6,1,Cerber
utility_58.exe,29,5,29,28,20,9,16,31,23,1,37,22,19,0,13,9,1,13,10,30,16,4,15,11,18,20,43,30,5,50,24,17,49,24,38,34,12,13,15,23,46,28,15,16,43,15,0,Utility
locky_97.exe,146,22,30,20,65,32,68,253,97,121,60,131,55,56,71,82,95,51,62,86,17,18,28,74,60,51,19,30,16,5,18,27,28,24,28,10,25,8,5,9,5,13,2,5,27,24,1,Locky
locky_54.exe,154,18,31,30,87,98,34,141,39,156,74,129,44,70,89,46,11,46,72,77,38,44,78,48,46,96,11,19,9,26,28,16,25,3,21,1,12,22,14,16,13,8,11,23,3,4,1,Locky
system_83.exe,10,14,0,25,33,4,14,36,25,2,26,1,27,39,22,25,25,25,7,12,21,4,32,37,38,25,42,39,22,36,42,12,19,47,48,47,28,32,7,41,38,31,49,44,5,44,0,System
wannacry_22.exe,60,17,34,116,77,54,75,85,70,242,50,24,30,52,230,20,79,42,64,203,27,90,14,88,93,100,12,9,9,3,11,18,4,5,20,8,6,14,29,2,11,24,4,8,13,19,1,WannaCry
cerber_106.exe,48,105,57,35,67,81,97,97,128,129,45,38,21,14,70,88,40,93,56,399,46,37,69,37,36,92,13,5,28,10,14,11,9,9,16,1,3,22,14,4,13,21,6,23,11,13,1,Cerber
browser_66.exe,24,22,24,31,30,27,24,0,14,3,18,23,11,23,28,1,7,23,22,57,2,9,5,18,36,5,10,13,38,13,48,37,29,34,34,16,41,16,19,10,24,13,25,8,37,22,0,Browser
game_61.exe,21,35,32,26,24,9,9,21,7,1,17,32,8,8,23,4,32,7,13,20,5,3,24,9,22,32,15,9,26,45,50,41,31,12,16,16,35,30,14,29,48,41,64,15,25,43,0,Game
cerber_90.exe,76,81,55,73,88,83,70,63,113,256,67,95,76,70,35,41,40,61,74,383,77,44,30,33,71,43,22,28,24,17,8,1,8,15,26,8,8,9,5,16,5,11,1,22,5,15,1,Cerber
teslacrypt_56.exe,41,63,34,80,66,146,44,44,21,307,70,99,75,97,291,99,31,45,58,84,78,51,19,34,42,19,24,12,22,5,29,7,7,8,17,17,6,29,2,1,5,11,14,26,8,29,1,TeslaCrypt
office_51.exe,14,22,13,19,7,9,40,3,15,2,7,2,0,10,7,16,30,20,3,47,14,24,4,13,27,23,22,33,38,34,31,49,19,20,18,49,42,36,26,22,39,45,20,18,46,17,0,Office
game_33.exe,18,0,30,4,2,4,27,16,3,3,10,0,19,27,0,27,24,12,38,12,8,33,1,0,30,40,39,45,6,25,26,6,49,22,22,33,38,29,48,18,23,19,31,22,6,11,0,Game
locky_78.exe,169,48,84,79,20,78,62,306,86,168,88,254,72,48,25,25,24,96,26,81,90,51,29,99,91,97,3,16,27,1,15,10,8,25,28,14,6,22,2,3,24,19,23,17,13,9,1,Locky
browser_30.exe,16,36,39,31,26,21,10,4,40,3,23,29,3,7,11,25,5,21,29,62,29,22,17,1,25,14,10,11,24,18,40,6,19,31,23,10,33,39,19,36,18,47,73,27,12,22,0,Browser
wannacry_93.exe,14,89,14,58,86,84,93,18,67,235,97,77,85,55,362,80,34,31,39,395,37,74,38,15,76,94,22,4,20,9,3,18,1,20,30,12,7,24,11,7,8,10,28,15,15,1,1,WannaCry
office_58.exe,13,16,20,26,16,5,0,37,11,1,18,19,2,14,7,12,4,35,25,63,22,10,32,27,18,22,24,11,42,32,50,24,39,42,29,45,26,38,20,16,5,21,20,43,13,15,0,Office
wannacry_68.exe,99,77,12,65,32,30,54,14,93,161,79,78,52,85,389,51,96,20,69,340,27,65,59,100,69,68,21,7,30,1,16,11,20,30,18,3,7,13,8,25,12,23,3,25,4,17,1,WannaCry
browser_22.exe,23,12,39,35,33,7,24,8,35,2,20,27,9,13,16,18,38,40,32,65,27,16,38,3,9,40,15,23,36,48,47,37,9,48,45,16,24,14,26,39,25,20,77,14,7,20,0,Browser
cerber_34.exe,21,90,36,26,14,80,70,56,112,230,10,44,90,93,36,51,67,34,70,224,67,11,23,78,57,88,21,9,17,15,21,21,18,8,23,2,25,17,16,12,15,13,1,10,10,8,1,Cerber
game_44.exe,15,12,15,14,8,16,19,4,9,2,14,22,33,18,36,1,9,27,18,45,4,25,31,39,14,38,19,46,29,8,12,5,12,12,45,47,24,44,20,11,27,23,56,35,43,46,0,Game
teslacrypt_59.exe,52,100,79,31,51,198,80,19,70,290,67,89,75,194,313,84,76,56,24,54,27,35,56,65,10,55,3,22,5,17,13,1,28,8,25,26,28,12,1,21,15,9,18,6,12,28,1,TeslaCrypt
locky_28.exe,179,91,90,30,14,30,91,155,95,112,52,215,78,69,76,56,12,88,90,10,63,33,97,78,37,69,15,12,30,13,23,20,12,29,6,29,18,2,20,16,11,26,1,6,26,12,1,Locky
wannacry_75.exe,41,24,71,65,85,25,23,71,60,207,30,49,19,73,398,38,37,30,45,472,91,90,48,30,54,18,30,17,3,17,1,16,4,24,12,27,22,8,8,19,4,9,29,11,6,17,1,WannaCry
utility_30.exe,17,27,10,9,33,17,9,19,34,0,20,15,40,6,32,31,22,29,8,18,13,10,39,2,23,29,19,43,12,48,43,12,46,17,16,38,46,31,24,9,40,38,22,20,11,50,0,Utility
teslacrypt_71.exe,52,45,43,59,42,179,59,26,12,244,97,34,45,173,314,71,50,31,33,100,89,87,11,26,79,55,17,29,25,5,11,2,27,14,12,5,24,29,16,12,8,22,24,27,3,6,1,TeslaCrypt
locky_63.exe,80,28,12,25,86,75,40,313,29,142,74,284,32,34,17,100,10,13,72,75,70,64,95,23,44,15,19,5,25,2,9,27,12,10,17,4,6,19,27,15,7,30,14,17,30,27,1,Locky
cerber_21.exe,65,115,24,72,46,67,89,47,100,102,10,63,49,94,25,42,90,66,61,223,20,87,69,37,82,29,18,10,7,17,8,13,29,15,20,27,10,21,7,23,28,23,11,17,22,5,1,Cerber
locky_111.exe,155,86,48,23,79,81,45,195,75,96,24,259,29,22,43,36,78,78,66,42,18,72,95,76,59,67,8,11,5,21,18,27,9,26,25,25,1,15,17,24,24,17,26,4,12,14,1,Locky
teslacrypt_112.exe,91,52,32,19,56,121,51,68,62,243,90,54,27,151,140,78,68,66,78,38,28,43,52,50,37,14,16,22,18,22,1,1,23,6,3,8,8,13,26,14,28,25,21,24,9,15,1,TeslaCrypt
wannacry_117.exe,76,12,52,108,51,32,25,96,45,279,74,94,93,14,222,43,31,37,67,360,10,74,83,91,97,60,15,5,2,16,17,23,26,6,15,20,4,9,3,5,29,13,9,27,6,22,1,WannaCry
system_43.exe,29,31,38,12,24,5,3,24,4,1,4,37,32,32,17,29,12,19,20,36,33,17,7,39,0,36,33,38,25,29,43,6,15,33,13,17,32,38,19,37,11,6,24,17,44,10,0,System
office_12.exe,8,31,28,40,34,26,3,19,11,3,21,21,19,13,35,33,1,23,15,46,15,40,24,11,6,39,42,32,34,7,5,18,48,44,17,17,5,9,16,27,11,7,74,50,44,43,0,Office
game_25.exe,12,37,34,1,7,19,25,26,2,1,33,25,32,32,33,18,20,4,2,55,9,21,4,31,22,29,40,35,42,42,42,32,32,45,31,41,17,32,24,24,18,8,40,21,24,29,0,Game
office_91.exe,16,28,5,14,13,38,29,39,6,2,24,14,11,35,14,32,30,15,39,13,8,1,0,19,22,28,12,46,17,24,11,26,43,22,45,42,34,28,49,41,19,11,34,45,12,17,0,Office
locky_1.exe,173,12,84,22,44,12,16,280,41,238,33,295,73,48,10,11,99,27,97,61,13,38,63,88,30,83,4,15,17,16,24,20,20,5,5,5,21,16,26,26,17,3,10,24,14,3,1,Locky
wannacry_116.exe,96,54,73,62,67,12,48,15,32,187,10,91,34,78,257,87,79,70,83,427,41,29,59,45,44,81,27,9,24,16,26,23,21,20,5,2,6,3,20,30,23,4,28,29,18,17,1,WannaCry
teslacrypt_98.exe,86,22,95,15,68,162,81,65,49,173,45,95,49,118,200,86,88,97,73,91,66,100,54,70,44,49,3,24,20,6,24,6,20,16,21,5,3,17,5,3,18,9,30,15,11,25,1,TeslaCrypt
browser_93.exe,13,1,26,35,22,38,7,12,12,5,5,14,14,17,34,4,23,28,3,36,30,24,19,40,15,17,11,15,9,43,28,23,13,18,18,21,37,16,38,34,20,44,13,15,31,50,0,Browser
wannacry_57.exe,90,58,12,58,62,97,38,59,14,231,63,78,66,61,275,40,29,45,11,506,24,46,38,20,10,87,14,18,6,17,16,27,5,5,3,12,4,29,28,3,4,26,25,7,21,16,1,WannaCry
game_63.exe,12,22,39,5,27,40,39,13,39,2,37,24,17,4,12,6,20,38,11,49,27,20,32,38,3,15,20,25,13,44,39,7,50,35,38,5,23,38,44,28,32,7,58,43,33,14,0,Game
system_12.exe,5,16,13,13,2,1,10,8,33,1,23,34,21,38,3,23,22,31,20,60,0,17,3,2,18,30,39,9,8,26,6,6,42,39,5,47,8,15,29,9,9,11,51,5,16,41,0,System
cerber_119.exe,52,56,92,68,69,85,42,20,148,123,56,66,32,67,11,100,72,44,87,430,81,84,53,50,17,23,17,26,21,13,29,7,26,7,24,13,6,11,14,16,17,12,7,28,26,20,1,Cerber
cerber_18.exe,52,87,34,16,21,92,98,97,191,138,68,79,89,76,64,97,20,58,80,487,92,30,60,74,23,79,13,22,3,20,16,25,13,29,4,13,4,30,6,5,6,11,27,15,19,9,1,Cerber
wannacry_46.exe,70,76,60,90,76,12,37,17,22,176,10,55,92,79,155,19,70,55,96,382,66,41,66,15,93,95,7,14,28,27,1,25,3,26,10,2,6,15,26,26,4,27,11,24,14,8,1,WannaCry
cerber_99.exe,46,71,23,85,100,33,57,98,121,274,27,70,65,59,14,97,61,84,11,456,75,89,95,67,43,24,8,11,23,15,16,14,4,14,8,6,2,24,21,6,15,10,8,19,8,7,1,Cerber
locky_70.exe,115,39,77,92,74,60,26,280,32,86,98,209,12,64,78,41,77,36,56,83,18,37,32,58,40,17,1,28,29,25,6,11,14,25,4,16,3,23,19,22,26,4,2,13,11,9,1,Locky
system_99.exe,16,12,15,5,0,25,36,9,23,1,39,24,22,9,21,0,15,3,11,77,26,37,15,24,16,18,37,18,48,26,39,33,39,28,42,44,48,33,45,33,25,17,61,15,30,25,0,System
game_34.exe,27,10,13,40,15,31,14,4,34,4,8,24,20,5,10,11,40,36,39,61,15,27,19,2,11,19,42,19,30,35,19,14,15,47,8,13,44,28,15,27,44,46,57,5,43,9,0,Game
utility_36.exe,37,22,36,17,2,4,36,23,24,2,27,0,18,17,31,27,39,34,6,39,24,34,20,8,6,5,14,30,35,9,12,24,29,28,29,49,25,14,36,25,21,31,59,29,40,43,0,Utility
cerber_13.exe,56,63,52,59,99,92,10,19,79,111,89,97,41,36,97,39,14,97,15,405,35,16,35,35,46,89,29,6,9,17,25,13,16,16,29,19,8,21,15,17,20,21,9,15,30,25,1,Cerber
teslacrypt_68.exe,63,81,100,43,49,176,78,98,74,158,35,80,95,199,348,77,43,19,66,29,75,42,61,38,28,61,16,26,25,5,23,8,11,12,28,8,24,25,3,16,1,10,4,22,14,6,1,TeslaCrypt
browser_75.exe,0,38,2,1,6,12,39,28,9,2,40,28,7,35,19,12,13,11,10,13,1,16,33,20,13,13,26,35,24,32,35,32,13,17,48,41,50,10,8,16,25,35,10,33,38,33,0,Browser
cerber_54.exe,75,82,73,53,58,54,43,34,104,138,65,59,88,58,57,100,19,25,64,365,87,67,38,92,23,13,21,2,13,9,12,13,22,17,30,30,15,9,29,18,11,3,24,10,22,16,1,Cerber
cerber_91.exe,78,61,94,93,83,73,75,90,156,272,89,62,10,64,72,94,71,37,70,341,56,24,29,22,69,74,4,4,24,9,26,30,26,15,12,17,18,21,20,8,1,26,19,11,27,2,1,Cerber
system_66.exe,7,40,30,28,20,12,10,22,21,0,19,2,26,27,7,17,20,3,23,29,37,12,16,13,3,8,49,7,13,45,44,8,47,5,26,27,35,13,17,43,20,25,33,19,44,44,0,System
locky_24.exe,110,35,50,42,84,88,52,101,10,110,73,283,52,27,17,54,47,10,71,43,84,78,49,47,23,64,11,22,8,24,4,30,23,13,21,28,7,23,13,8,30,14,7,18,9,19,1,Locky
wannacry_124.exe,54,65,59,120,32,34,45,43,71,207,37,21,42,95,326,83,18,28,40,204,68,72,84,100,78,26,20,13,21,27,10,25,9,17,24,13,13,27,8,22,7,10,10,22,21,13,1,WannaCry
utility_86.exe,9,18,27,9,32,17,10,10,12,2,12,22,6,37,24,10,29,35,34,29,12,7,16,2,13,21,27,11,26,7,27,47,17,45,36,11,45,47,30,13,14,27,69,27,35,46,0,Utility
wannacry_50.exe,27,63,57,60,58,90,24,23,29,188,96,63,71,34,219,44,23,57,20,422,10,17,26,64,33,56,19,8,22,11,14,10,17,13,14,4,8,18,3,9,6,21,30,25,15,6,1,WannaCry
cerber_103.exe,10,118,16,96,21,71,67,55,143,193,58,91,99,71,31,86,49,38,56,297,97,87,29,17,22,72,30,12,16,4,14,4,4,7,1,18,18,10,30,2,7,7,9,17,14,1,1,Cerber
system_27.exe,37,40,3,31,9,19,28,20,0,3,5,0,9,11,0,6,32,1,35,38,38,13,13,12,28,6,43,37,42,32,5,16,29,39,49,33,28,32,43,14,44,32,70,17,49,8,0,System
locky_17.exe,123,58,83,91,79,18,98,114,19,225,37,243,57,38,52,13,66,86,76,80,77,59,67,54,62,71,2,6,2,14,28,7,18,27,26,3,14,10,4,29,23,23,25,25,7,18,1,Locky
teslacrypt_95.exe,49,19,32,57,69,93,76,80,20,144,51,48,26,90,358,80,53,40,89,27,24,41,78,65,100,10,13,6,6,11,12,29,11,2,20,24,16,8,5,7,10,22,5,3,20,21,1,TeslaCrypt
teslacrypt_24.exe,10,31,34,27,74,177,80,64,91,232,23,77,31,191,304,63,60,46,60,19,93,26,11,46,88,71,14,29,17,28,26,4,6,18,21,27,28,22,16,2,9,16,3,12,15,25,1,TeslaCrypt
browser_25.exe,17,30,19,4,40,17,39,5,34,0,33,20,21,1,31,25,21,31,7,59,23,12,32,7,14,33,31,50,43,11,46,44,31,29,12,13,5,39,45,34,22,22,49,21,8,40,0,Browser
cerber_70.exe,60,115,22,21,76,43,21,87,177,117,21,66,82,56,45,16,27,41,26,490,39,57,10,54,95,83,16,4,20,24,8,20,3,6,22,8,29,26,4,5,23,29,12,20,21,1,1,Cerber
wannacry_19.exe,61,88,27,55,44,10,91,71,44,291,28,17,42,94,173,80,33,92,66,411,52,53,93,32,11,24,23,10,18,14,24,19,7,21,29,14,16,29,24,1,7,8,1,2,20,2,1,WannaCry
game_9.exe,36,4,29,22,32,12,21,26,2,4,23,34,40,6,39,33,35,30,40,80,35,10,33,2,30,30,14,26,27,14,45,36,36,19,36,37,15,12,24,13,16,41,26,48,19,22,0,Game
utility_90.exe,11,7,33,27,14,20,19,32,37,4,2,2,28,24,24,35,25,0,6,34,1,24,35,39,0,26,25,40,29,23,34,36,28,47,43,20,8,35,35,23,26,11,62,10,37,15,0,Utility
game_8.exe,0,7,25,26,16,5,5,0,23,4,16,7,37,9,13,11,16,9,13,63,28,16,26,20,34,25,28,30,24,37,36,46,13,12,10,33,26,40,7,40,18,17,44,21,26,50,0,Game
teslacrypt_32.exe,12,16,86,38,81,246,11,66,40,175,20,76,93,183,141,29,34,49,52,28,51,48,26,79,45,12,27,28,24,17,6,4,1,13,2,23,20,4,20,15,25,1,2,29,23,7,1,TeslaCrypt
office_37.exe,13,34,1,34,23,9,24,37,11,2,8,40,3,5,22,24,28,20,40,34,30,19,16,4,11,24,31,45,49,25,28,21,44,5,25,40,33,27,34,41,22,49,10,10,12,32,0,Office
browser_20.exe,3,9,22,23,4,0,27,27,35,4,34,34,27,1,30,30,17,10,11,27,4,9,28,8,18,24,41,26,41,16,22,25,29,49,17,41,46,16,10,49,21,41,39,27,29,24,0,Browser
wannacry_38.exe,32,58,94,83,13,19,76,20,81,172,61,60,20,85,400,20,63,57,28,428,41,10,61,88,11,94,18,20,24,4,9,30,15,12,16,19,15,19,24,1,13,30,15,19,8,16,1,WannaCry
locky_50.exe,149,85,33,63,56,74,97,261,39,239,17,221,68,11,40,89,95,26,57,79,25,58,57,35,72,88,29,14,17,2,21,1,1,26,23,2,7,29,3,10,25,17,22,28,23,16,1,Locky
locky_120.exe,173,52,86,84,86,38,53,164,88,245,52,221,100,93,24,34,24,93,72,29,86,62,71,90,47,100,13,23,16,8,4,5,27,14,27,27,5,18,4,5,2,14,3,12,17,7,1,Locky
game_28.exe,26,28,38,9,12,13,25,7,0,5,12,7,30,13,0,3,10,38,9,51,2,13,14,25,21,17,6,42,12,22,25,44,9,27,35,49,45,45,31,50,47,36,75,10,11,32,0,Game
browser_67.exe,23,27,1,4,34,36,20,20,3,5,35,24,0,23,4,17,18,23,40,28,38,13,18,35,17,32,30,14,38,21,36,41,34,43,45,49,25,17,32,40,8,38,52,7,49,41,0,Browser
utility_54.exe,32,31,21,17,30,27,33,24,9,4,2,39,22,36,7,2,32,7,20,39,2,34,11,22,4,3,26,47,12,35,36,31,50,8,10,24,39,41,22,40,25,14,41,14,33,29,0,Utility
game_58.exe,40,12,31,33,11,35,18,25,12,1,38,0,12,6,3,13,36,3,8,16,21,22,29,30,17,0,16,22,46,36,38,6,7,39,17,49,16,9,21,37,16,27,79,7,46,25,0,Game
locky_29.exe,117,81,86,79,84,77,75,320,83,148,32,219,30,85,32,63,16,73,12,23,83,22,17,81,70,90,23,28,3,5,13,28,4,4,24,17,2,21,17,22,19,26,26,4,11,25,1,Locky
cerber_37.exe,13,96,57,39,39,46,10,54,108,211,50,92,22,55,67,60,48,34,16,180,43,42,65,69,13,19,7,9,16,6,2,2,2,14,2,30,2,5,28,11,17,18,20,28,4,7,1,Cerber
browser_2.exe,26,21,38,32,2,17,5,17,1,5,24,21,26,10,30,13,28,16,7,47,23,28,23,6,14,4,8,19,10,49,44,11,19,15,10,11,14,27,36,11,36,48,79,49,12,30,0,Browser
office_69.exe,32,21,31,12,24,15,5,9,4,5,21,38,20,31,38,1,40,36,40,49,28,29,16,38,35,25,38,48,5,32,21,34,39,20,48,9,48,8,21,31,40,30,11,28,40,48,0,Office
utility_43.exe,29,24,39,32,5,36,31,7,15,0,14,13,32,35,14,11,19,20,40,24,4,6,31,3,13,2,15,18,17,26,15,33,43,39,41,20,23,14,24,41,50,50,73,34,40,17,0,Utility
wannacry_17.exe,22,34,25,108,88,30,66,95,77,267,89,49,61,39,189,50,34,49,93,429,40,72,44,34,67,100,17,6,9,12,7,28,15,2,6,5,8,4,7,30,15,15,19,26,3,2,1,WannaCry
locky_2.exe,125,41,90,38,50,90,11,331,80,221,64,209,72,91,87,29,79,22,17,74,26,83,93,98,32,66,29,5,13,18,4,22,1,15,5,26,26,12,4,23,17,12,29,21,4,4,1,Locky
cerber_72.exe,68,90,97,68,38,87,57,94,188,208,31,35,60,73,67,33,92,70,80,354,46,23,60,14,64,14,7,20,17,20,1,4,28,22,5,16,8,28,3,30,17,10,21,3,15,6,1,Cerber
cerber_5.exe,97,41,96,82,95,66,75,19,126,243,38,78,59,15,65,45,92,45,31,350,72,11,32,37,39,59,28,7,6,6,19,20,22,14,16,30,13,22,18,14,7,5,24,23,12,8,1,Cerber
browser_57.exe,23,4,20,30,39,34,37,5,5,4,23,16,24,5,34,18,31,19,34,39,39,29,16,24,6,29,27,37,46,25,21,6,31,25,44,25,34,30,44,22,40,8,69,22,36,27,0,Browser
system_64.exe,6,26,0,26,30,21,0,1,15,2,2,38,39,36,39,28,2,11,12,32,34,24,24,28,22,29,38,28,24,36,6,34,27,9,22,16,26,34,33,17,49,41,63,47,47,21,0,System
locky_65.exe,157,33,10,18,16,21,48,141,63,100,100,189,98,19,46,13,53,89,28,78,18,57,89,33,22,51,30,5,27,10,7,4,21,3,7,4,16,2,4,23,2,8,26,30,12,24,1,Locky
wannacry_115.exe,96,72,91,126,29,79,29,25,33,175,29,54,12,65,196,57,35,71,18,478,11,86,48,59,30,68,10,2,15,6,29,20,23,26,25,1,10,15,9,26,29,7,22,8,17,12,1,WannaCry
browser_16.exe,25,20,32,14,12,21,20,36,40,3,22,8,12,28,28,8,29,40,24,51,2,1,32,12,2,12,31,32,25,41,37,37,14,38,22,20,50,32,11,38,29,37,43,33,23,50,0,Browser
browser_6.exe,12,40,9,6,23,29,28,39,21,2,10,11,12,27,38,32,11,8,24,24,15,11,21,12,27,9,46,18,47,7,49,17,36,43,30,49,24,35,42,29,42,23,71,12,12,46,0,Browser
locky_55.exe,107,44,22,97,22,19,52,264,15,170,51,182,41,51,41,29,61,21,39,58,14,52,85,58,67,47,16,3,15,3,10,29,24,13,5,3,24,27,3,17,13,7,8,19,18,29,1,Locky
cerber_51.exe,75,105,90,56,31,43,94,46,145,148,43,89,47,79,27,20,27,92,40,331,28,15,32,41,14,93,26,23,10,2,14,7,15,15,16,22,15,27,16,20,11,19,28,29,11,7,1,Cerber
utility_59.exe,9,23,16,28,26,31,30,18,20,5,8,39,17,8,6,30,9,38,9,29,9,38,16,37,22,13,31,34,46,43,35,39,33,7,46,48,37,34,12,24,33,31,15,34,45,15,0,Utility
utility_12.exe,9,39,6,5,34,26,27,13,14,3,2,40,26,26,7,35,21,11,7,26,33,1,40,35,27,34,6,49,23,12,37,26,8,39,24,11,23,42,44,9,19,39,15,24,31,34,0,Utility
utility_23.exe,25,3,23,5,3,20,12,6,26,3,9,28,32,17,12,8,1,28,17,76,23,34,15,14,37,38,36,45,11,13,19,28,8,25,38,32,24,8,43,38,42,22,34,33,38,28,0,Utility
browser_85.exe,20,35,4,36,3,31,36,21,9,5,2,38,23,7,18,26,17,9,38,73,30,32,16,16,2,29,7,28,34,24,23,21,8,7,48,13,34,22,41,15,39,6,45,23,8,41,0,Browser
system_79.exe,30,22,10,40,11,19,40,13,26,2,23,28,37,39,29,9,2,3,37,80,35,2,24,36,40,28,42,29,11,47,42,10,16,9,43,21,7,11,8,7,24,14,60,49,36,47,0,System
office_17.exe,15,39,32,35,15,21,32,35,37,5,39,26,7,27,4,14,35,24,34,76,12,33,37,27,5,11,8,17,44,47,39,25,33,38,35,26,9,14,45,30,29,47,29,15,23,7,0,Office
system_84.exe,21,30,25,10,26,11,4,15,35,3,13,15,36,7,0,5,0,7,22,24,34,31,40,33,39,22,44,12,14,12,18,42,48,32,22,18,18,32,17,7,27,33,33,6,13,28,0,System
wannacry_45.exe,27,47,87,61,57,72,73,73,65,224,68,28,26,67,356,18,91,16,77,365,59,49,22,53,27,27,28,2,19,5,27,14,20,27,29,28,28,2,7,16,8,27,10,30,25,13,1,WannaCry
system_9.exe,4,15,24,39,34,20,33,1,25,1,38,16,35,29,22,14,0,6,3,43,31,25,35,27,13,8,35,23,21,46,37,39,10,32,39,50,22,11,29,38,49,9,59,19,48,29,0,System
locky_32.exe,117,73,68,38,30,91,60,115,81,89,84,255,75,16,71,71,14,38,60,55,36,45,75,18,83,27,25,17,11,8,27,5,30,23,14,22,19,7,18,17,26,1,2,7,21,16,1,Locky
game_51.exe,38,36,28,21,8,28,1,11,15,4,9,22,32,30,9,30,1,32,18,12,8,39,10,30,7,40,21,41,44,10,18,34,26,34,12,25,5,23,44,23,27,6,21,34,29,22,0,Game
locky_46.exe,118,85,60,44,11,89,98,219,15,178,63,191,85,34,22,56,20,98,60,30,80,39,69,24,21,61,11,28,16,18,27,10,7,25,27,22,8,29,30,20,16,9,24,12,10,11,1,Locky
